,Unnamed: 0,ListingKey,LoanStatus,FriendsInvolved,LoanOriginalAmount,ListingCreationDate,FriendsInvolvedNum,LoanStatusNum,FriendsAndStatus
2578,34055,D7F63421829747522A811BE,Paid,No,15000,2008,0,1,Paid/False
2579,34056,D7F93409951972538D60F19,Paid,No,3500,2008,0,1,Paid/False
2580,34057,D7FD3414595523253B12946,Paid,No,6000,2008,0,1,Paid/False
2581,34077,4B41342116456368674702B,Paid,No,7500,2008,0,1,Paid/False
2582,34089,806034199421088519907FF,Paid,No,2500,2008,0,1,Paid/False
2583,34094,765F3422508029398407668,Paid,No,1000,2008,0,1,Paid/False
2584,34098,390B34233223456603B7EC0,Paid,No,3000,2008,0,1,Paid/False
2585,34103,481A3422285357478B2AB0D,Paid,No,25000,2008,0,1,Paid/False
2586,34104,482334252344298079C93E9,Paid,No,2995,2008,0,1,Paid/False
2587,34113,01AC34316788868701991DE,Paid,No,3000,2008,0,1,Paid/False
2588,34116,97A93418782696835F719A2,Paid,No,2000,2008,0,1,Paid/False
2589,34130,E5733426929873003A85256,Paid,No,6500,2008,0,1,Paid/False
2590,34144,A50534331288229320DCC1A,Paid,No,1000,2008,0,1,Paid/False
2591,34145,A5203428447531159C37F9F,Defaulted,No,7000,2008,0,0,Defaulted/False
2592,34157,8EF73418081455206D62E8B,Paid,No,5000,2008,0,1,Paid/False
2593,34163,D8393422915259230186B3B,Paid,No,5000,2008,0,1,Paid/False
2594,34164,D83B3423676069060245552,Paid,No,9500,2008,0,1,Paid/False
2595,34168,CAC534168632394733EB797,Paid,No,7500,2008,0,1,Paid/False
2596,34180,4B5F34179658411542B1FF3,Paid,No,2500,2008,0,1,Paid/False
2597,34203,91E73418064124844FE09A5,Paid,No,16646,2008,0,1,Paid/False
2598,34204,767E34318216256513C1A64,Paid,No,1000,2008,0,1,Paid/False
2599,34212,482E341159333029080936F,Paid,No,12000,2008,0,1,Paid/False
2600,34214,483C3424558323853F384E3,Defaulted,No,3500,2008,0,0,Defaulted/False
2601,34238,30803432708758671612246,Paid,No,7500,2008,0,1,Paid/False
2602,34239,3090342856200622981F180,Paid,No,1000,2008,0,1,Paid/False
2603,34246,A5523428308071086717E18,Paid,Yes,5000,2008,1,1,Paid/True
2604,34249,ED4234170116589733FB0EC,Paid,No,4000,2008,0,1,Paid/False
2605,34262,B89634283183371698B7964,Paid,No,5000,2008,0,1,Paid/False
2606,34266,CAE53424814956169C0AE8A,Paid,No,5500,2008,0,1,Paid/False
2607,34270,7AEB3421601120825682272,Paid,Yes,25000,2008,1,1,Paid/True
2608,34292,5BF23417085377793C0C751,Paid,No,15000,2008,0,1,Paid/False
2609,34293,5C003428969460545E1B49F,Paid,No,7000,2008,0,1,Paid/False
2610,34312,783C342726434359274FD93,Paid,No,7000,2008,0,1,Paid/False
2611,34338,D72634262745372429DCE88,Paid,No,15000,2008,0,1,Paid/False
2612,34347,31D134301799968031FBB2F,Paid,No,5175,2008,0,1,Paid/False
2613,34382,7B143433704322543AF95AC,Paid,No,1000,2008,0,1,Paid/False
2614,34385,7B2D3428948139500E5B81B,Paid,No,2000,2008,0,1,Paid/False
2615,34399,7074342189794690624759B,Paid,No,7500,2008,0,1,Paid/False
2616,34408,78663432202929365150586,Paid,No,4000,2008,0,1,Paid/False
2617,34439,D9783416334741032DC0E28,Defaulted,No,6500,2008,0,0,Defaulted/False
2618,34442,021B3424197650943A48936,Paid,No,7500,2008,0,1,Paid/False
2619,34449,921634204703227131FB8AE,Paid,No,3000,2008,0,1,Paid/False
2620,34450,92293415338318841EB92D9,Defaulted,No,5000,2008,0,0,Defaulted/False
2621,34453,923C3420540109194B61EDD,Defaulted,No,3500,2008,0,0,Defaulted/False
2622,34454,924A3419379826358279365,Paid,No,3000,2008,0,1,Paid/False
2623,34457,927634192103808968F336C,Paid,No,3000,2008,0,1,Paid/False
2624,34459,31E63425939321442A36C64,Defaulted,No,3000,2008,0,0,Defaulted/False
2625,34460,31E7343198739708888E17F,Paid,No,10000,2008,0,1,Paid/False
2626,34491,C62E34264196571760B872A,Paid,No,3000,2008,0,1,Paid/False
2627,34518,35B03418887470320DC3403,Paid,Yes,5000,2008,1,1,Paid/True
2628,34524,35DE34132689792383E04AC,Paid,No,11000,2008,0,1,Paid/False
2629,34539,88CE3414286462840DEEA55,Paid,No,5000,2008,0,1,Paid/False
2630,34596,97443433728855360809636,Paid,No,5000,2008,0,1,Paid/False
2631,34601,AC353414815226646136EF9,Paid,No,5500,2008,0,1,Paid/False
2632,34603,AC593414931514254864E46,Paid,No,1000,2008,0,1,Paid/False
2633,34606,B503342514753730473865B,Paid,No,10000,2008,0,1,Paid/False
2634,34610,54083424890870136FCF91E,Paid,No,3700,2008,0,1,Paid/False
2635,34612,540D34181652471796FA4B8,Paid,No,1500,2008,0,1,Paid/False
2636,34620,02E734278018366910477C9,Paid,Yes,8300,2008,1,1,Paid/True
2637,34623,02F73410543253327BAFB56,Paid,No,2500,2008,0,1,Paid/False
2638,34624,02FB3429198462241DF7EFD,Paid,No,3000,2008,0,1,Paid/False
2639,34638,36143420209723697FF7990,Paid,No,3000,2008,0,1,Paid/False
2640,34644,739A34298614581177C15F8,Paid,No,3000,2008,0,1,Paid/False
2641,34648,73A83415759876926AA7A1E,Paid,No,20000,2008,0,1,Paid/False
2642,34685,EBA03427365844937DFFC02,Paid,No,6500,2008,0,1,Paid/False
2643,34694,B97F3419930997234A584BF,Defaulted,No,7500,2008,0,0,Defaulted/False
2644,34713,B5073430467114248CC6520,Paid,No,15000,2008,0,1,Paid/False
2645,34720,FC7F34129706764302335A6,Paid,No,1000,2008,0,1,Paid/False
2646,34732,7BC534303697138134A377D,Paid,No,3500,2008,0,1,Paid/False
2647,34749,3DDB34242264447942E21B3,Paid,No,5000,2008,0,1,Paid/False
2648,34763,D7683422498948696EC0460,Defaulted,No,7500,2008,0,0,Defaulted/False
2649,34768,77AD3410802261094A883CA,Paid,No,3600,2008,0,1,Paid/False
2650,34779,369B3419456036435E5F076,Paid,No,2500,2008,0,1,Paid/False
2651,34780,36A9341305397830271E253,Paid,No,10000,2008,0,1,Paid/False
2652,34806,029E342336803363602D348,Paid,No,2000,2008,0,1,Paid/False
2653,34817,D14434280416331043A198E,Paid,No,3000,2008,0,1,Paid/False
2654,34825,FDFF34178091043692C962F,Defaulted,No,9999,2008,0,0,Defaulted/False
2655,34828,684F3427415668259F73B7B,Paid,No,2500,2008,0,1,Paid/False
2656,34855,5FA934206255197083A9BE7,Paid,No,4500,2008,0,1,Paid/False
2657,34861,D76D34270493388298536C6,Paid,No,5000,2008,0,1,Paid/False
2658,34864,D77734158153393188448AF,Paid,No,1500,2008,0,1,Paid/False
2659,34870,77C5342983728445065A78F,Paid,No,3000,2008,0,1,Paid/False
2660,34930,C2693410202347836B2BE6F,Paid,No,15000,2008,0,1,Paid/False
2661,34951,914734266546804357DBBB0,Paid,No,5000,2008,0,1,Paid/False
2662,34971,97F23413329229520C32B2C,Paid,No,2100,2008,0,1,Paid/False
2663,34978,74453426500508289EE4603,Paid,No,4000,2008,0,1,Paid/False
2664,34984,74B83409984186797510196,Paid,No,2770,2008,0,1,Paid/False
2665,35003,FC733419981565403A41B84,Paid,No,6000,2008,0,1,Paid/False
2666,35055,3ED53418073663941E53E4C,Paid,No,8500,2008,0,1,Paid/False
2667,35098,376434328467105923D3C7F,Paid,No,5000,2008,0,1,Paid/False
2668,35106,D5683413162353039730C95,Paid,No,1200,2008,0,1,Paid/False
2669,35119,D1B534199735466584547CF,Paid,No,1500,2008,0,1,Paid/False
2670,35121,D1BA34275011159793E853B,Paid,No,7500,2008,0,1,Paid/False
2671,35129,18FB3426520993310A9C158,Paid,No,5500,2008,0,1,Paid/False
2672,35136,74DA3412997214488F471A0,Paid,No,2575,2008,0,1,Paid/False
2673,35166,E8A33424703203721279A17,Paid,No,7500,2008,0,1,Paid/False
2674,35179,937E3415897037060AC48C0,Paid,No,4000,2008,0,1,Paid/False
2675,35185,B6D73425635123336D8FABA,Defaulted,No,7000,2008,0,0,Defaulted/False
2676,35191,37973421768070663164DA4,Paid,No,3000,2008,0,1,Paid/False
2677,35207,BBDB3421597677543EAFA35,Paid,No,3000,2008,0,1,Paid/False
2678,35210,BBF73421126961542EAB9EE,Paid,No,1000,2008,0,1,Paid/False
2679,35238,197D34226730853144DDBE2,Paid,No,2000,2008,0,1,Paid/False
2680,35248,4BF73421638965129F6735D,Paid,No,1750,2008,0,1,Paid/False
2681,35255,46BD34225970467717C0EC9,Defaulted,No,2000,2008,0,0,Defaulted/False
2682,35263,857134095562108838F68E4,Defaulted,No,2600,2008,0,0,Defaulted/False
2683,35287,B6E3342104341684616798E,Paid,No,3000,2008,0,1,Paid/False
2684,35290,B6F834253535898721D3A94,Paid,Yes,3100,2008,1,1,Paid/True
2685,35292,B7033430402184261768637,Paid,No,6000,2008,0,1,Paid/False
2686,35313,9E4B3424067619230458CE2,Defaulted,No,4000,2008,0,0,Defaulted/False
2687,35325,C508341716569966203D01A,Paid,No,4850,2008,0,1,Paid/False
2688,35348,4BFE343158309218124B5E8,Paid,No,4000,2008,0,1,Paid/False
2689,35363,37993430063158721E79EF5,Defaulted,No,5500,2008,0,0,Defaulted/False
2690,35382,93E334269094700318F113F,Paid,No,1000,2008,0,1,Paid/False
2691,35385,8175341196110587068B177,Paid,No,1500,2008,0,1,Paid/False
2692,35388,77953421924850519E26A2E,Paid,No,1000,2008,0,1,Paid/False
2693,35423,BC6234226312131416C8DA3,Paid,No,13250,2008,0,1,Paid/False
2694,35424,BC64342549829963365B2ED,Paid,No,5000,2008,0,1,Paid/False
2695,35450,1B7F341655630026992A98D,Paid,No,4550,2008,0,1,Paid/False
2696,35451,1B8B3427904172440E1FC18,Paid,No,6000,2008,0,1,Paid/False
2697,35459,7133342426912198759257C,Paid,No,2200,2008,0,1,Paid/False
2698,35478,48F3342313298257909DB9E,Paid,No,1000,2008,0,1,Paid/False
2699,35489,B75E3427852824735CC21E1,Defaulted,No,1900,2008,0,0,Defaulted/False
2700,35506,322034155935086123467E0,Paid,No,10000,2008,0,1,Paid/False
2701,35526,BFDB3421003918277763148,Paid,No,7000,2008,0,1,Paid/False
2702,35535,02E23431824964379A37929,Paid,No,2000,2008,0,1,Paid/False
2703,35537,02F83412106466737663C68,Paid,No,2400,2008,0,1,Paid/False
2704,35549,C52634293094641696172A2,Paid,No,5000,2008,0,1,Paid/False
2705,35557,1ACD34311333919960D285B,Paid,No,1200,2008,0,1,Paid/False
2706,35564,5EE834200923249273D6521,Paid,No,4200,2008,0,1,Paid/False
2707,35570,CC3A3412736348077687F29,Paid,Yes,5000,2008,1,1,Paid/True
2708,35575,CC5F34238609487559B78DC,Defaulted,No,5000,2008,0,0,Defaulted/False
2709,35593,833E3415321256295A879DD,Paid,No,1000,2008,0,1,Paid/False
2710,35599,B2A13427291552695A56180,Paid,No,2000,2008,0,1,Paid/False
2711,35607,32323429653110681CC14E5,Paid,No,3000,2008,0,1,Paid/False
2712,35613,68BE341061611992122F8BE,Paid,No,3100,2008,0,1,Paid/False
2713,35640,C0043429327291047A74AFF,Paid,Yes,1200,2008,1,1,Paid/True
2714,35651,C5393412969626819A4FA0A,Paid,No,2500,2008,0,1,Paid/False
2715,35668,5F263421939325698FD3CAA,Paid,No,3000,2008,0,1,Paid/False
2716,35679,9B6B3434283350528C006A8,Paid,No,9999,2008,0,1,Paid/False
2717,35696,839734226740579028A6BF7,Paid,No,4000,2008,0,1,Paid/False
2718,35716,03AA3426319026023298297,Paid,No,5000,2008,0,1,Paid/False
2719,35727,578134306777917395ED99E,Paid,No,4000,2008,0,1,Paid/False
2720,35766,550434262854719634D28D9,Paid,No,3000,2008,0,1,Paid/False
2721,35774,6DBC3419580006780943BC0,Paid,No,15000,2008,0,1,Paid/False
2722,35807,83CB34218373930113083FC,Paid,No,15000,2008,0,1,Paid/False
2723,35814,B3023421720279901A79EAB,Paid,No,8000,2008,0,1,Paid/False
2724,35839,B28D34162007362095F61DE,Defaulted,Yes,2900,2008,1,0,Defaulted/True
2725,35852,B3013422048859256FFEFB1,Defaulted,No,2500,2008,0,0,Defaulted/False
2726,35872,1C8D342891673922200CF91,Paid,No,20000,2008,0,1,Paid/False
2727,35874,6DC63418067772494FDDB45,Paid,Yes,4750,2008,1,1,Paid/True
2728,35879,697634144343518291FE2CC,Paid,No,1000,2008,0,1,Paid/False
2729,35885,03423418336406324050DAE,Paid,No,4500,2008,0,1,Paid/False
2730,35909,48B33428227647350A6E864,Paid,No,3000,2008,0,1,Paid/False
2731,35913,48C134170005903552DB8A8,Paid,No,6500,2008,0,1,Paid/False
2732,35926,3869341198083563407F3EB,Paid,Yes,9000,2008,1,1,Paid/True
2733,35928,386F3418945847460546E1A,Paid,No,1600,2008,0,1,Paid/False
2734,35929,387034260486681016DADE4,Paid,No,7000,2008,0,1,Paid/False
2735,35933,323634096220875188A9CBD,Paid,No,7000,2008,0,1,Paid/False
2736,35971,040734282001903971F0919,Paid,No,20000,2008,0,1,Paid/False
2737,35972,04073428888629676E73648,Paid,No,3000,2008,0,1,Paid/False
2738,35974,04143421736506616EB2719,Defaulted,No,1500,2008,0,0,Defaulted/False
2739,35983,C54A341388205538138D0F3,Paid,No,4900,2008,0,1,Paid/False
2740,35998,699F3412690858469B82000,Paid,No,6000,2008,0,1,Paid/False
2741,36001,6C98341546909819456A539,Paid,No,1000,2008,0,1,Paid/False
2742,36014,840C3417610448021A29890,Paid,No,3000,2008,0,1,Paid/False
2743,36072,B36C3428297361479EDFCA8,Paid,No,4000,2008,0,1,Paid/False
2744,36097,B4733429039795920AC8A8D,Paid,No,10000,2008,0,1,Paid/False
2745,36115,9BA0342833155428150BC12,Defaulted,No,4500,2008,0,0,Defaulted/False
2746,36143,499E34115399187765A572E,Paid,No,9450,2008,0,1,Paid/False
2747,36159,03E0341805929092700F965,Paid,No,10000,2008,0,1,Paid/False
2748,36163,03F1343289641566733F7CF,Paid,No,4000,2008,0,1,Paid/False
2749,36197,17743417384628306D35CB3,Paid,No,3500,2008,0,1,Paid/False
2750,36202,B4AB3416578842840DA1715,Defaulted,Yes,20000,2008,1,0,Defaulted/True
2751,36206,B4BD34196193238484FD883,Paid,No,2000,2008,0,1,Paid/False
2752,36241,39B434126874656222882B1,Defaulted,No,5000,2008,0,0,Defaulted/False
2753,36251,03C83422333287932092DAD,Paid,No,4500,2008,0,1,Paid/False
2754,36258,03E13429188915075E679DF,Paid,No,2500,2008,0,1,Paid/False
2755,36270,9F843411322215980265910,Paid,No,4000,2008,0,1,Paid/False
2756,36284,77DA3432595106554FC912A,Paid,No,6200,2008,0,1,Paid/False
2757,36295,177934103072101735E6FB1,Paid,No,2000,2008,0,1,Paid/False
2758,36319,B4F134228084629332364A0,Paid,No,1000,2008,0,1,Paid/False
2759,36342,03E03427633773432CC1EE4,Paid,No,2500,2008,0,1,Paid/False
2760,36364,476F3421024934427A4AABD,Paid,No,1900,2008,0,1,Paid/False
2761,36374,77EA34222439999389D6800,Paid,No,1000,2008,0,1,Paid/False
2762,36384,C6AC3414906453422303B3B,Paid,No,1000,2008,0,1,Paid/False
2763,36385,C6B134130361582697EF8C3,Defaulted,No,3000,2008,0,0,Defaulted/False
2764,36391,CB0734225792871537D27D1,Paid,No,7500,2008,0,1,Paid/False
2765,36397,5FCB3417391885312A39D00,Defaulted,No,6058,2008,0,0,Defaulted/False
2766,36455,38B73413006609319885D1D,Paid,No,3000,2008,0,1,Paid/False
2767,36460,38CC34133374482080DF29E,Paid,No,3000,2008,0,1,Paid/False
2768,36461,38CD34256211984184B44F1,Paid,No,1000,2008,0,1,Paid/False
2769,36466,477A342290525427982D228,Paid,No,1000,2008,0,1,Paid/False
2770,36479,781234190872174622204EE,Paid,No,10000,2008,0,1,Paid/False
2771,36517,52F83424887104331200C73,Paid,No,15000,2008,0,1,Paid/False
2772,36519,5301343263307611870D7A6,Paid,No,4000,2008,0,1,Paid/False
2773,36531,8A9D341821140525523BDA5,Paid,No,5000,2008,0,1,Paid/False
2774,36592,B3C93433329744408DDC7DD,Paid,No,4000,2008,0,1,Paid/False
2775,36603,7E143417417833728B033EB,Defaulted,No,7500,2008,0,0,Defaulted/False
2776,36613,696E3412962550791077479,Paid,Yes,3500,2008,1,1,Paid/True
2777,36638,B32B342604365234444D2D9,Paid,No,2000,2008,0,1,Paid/False
2778,36677,04CA34103084250840B7481,Paid,No,7400,2008,0,1,Paid/False
2779,36682,98F334222546189948E50F2,Paid,No,14000,2008,0,1,Paid/False
2780,36685,990B3429680688165BD065D,Paid,No,5000,2008,0,1,Paid/False
2781,36687,99123410258836630F3ACA9,Paid,No,9000,2008,0,1,Paid/False
2782,36708,7E343417711526912FC01F2,Paid,No,1500,2008,0,1,Paid/False
2783,36722,58323432981388601048D6F,Paid,No,5000,2008,0,1,Paid/False
2784,36736,4E9F3429103352475E523D9,Paid,No,4000,2008,0,1,Paid/False
2785,36751,B3953420067069688295054,Paid,No,20000,2008,0,1,Paid/False
2786,36760,04DD34235317940228F53AA,Paid,No,1500,2008,0,1,Paid/False
2787,36762,044F34122877471273465D7,Paid,No,3600,2008,0,1,Paid/False
2788,36797,D6C334206161606432F96F8,Defaulted,No,3500,2008,0,0,Defaulted/False
2789,36817,EF5434244489169041DF25B,Paid,Yes,1000,2008,1,1,Paid/True
2790,36854,B7DA34273266606343F68D4,Paid,Yes,1800,2008,1,1,Paid/True
2791,36859,11263423709974128DEBFB6,Paid,No,4500,2008,0,1,Paid/False
2792,36887,99763412922411322659586,Paid,No,5000,2008,0,1,Paid/False
2793,36904,390234196942846479B25D7,Paid,No,6000,2008,0,1,Paid/False
2794,36934,6B23342600408972211902E,Defaulted,No,1500,2008,0,0,Defaulted/False
2795,36982,3A0134132085146618A58A3,Paid,No,5000,2008,0,1,Paid/False
2796,36983,3A0C3422601634810354596,Defaulted,No,1000,2008,0,0,Defaulted/False
2797,36988,3A3934133793639938DC87C,Paid,No,3000,2008,0,1,Paid/False
2798,37017,EFA234229880897860C4EB6,Defaulted,No,5000,2008,0,0,Defaulted/False
2799,37031,109A34108999976110081B4,Paid,No,20000,2008,0,1,Paid/False
2800,37045,4EEA3432045074224793052,Paid,No,7500,2008,0,1,Paid/False
2801,37047,4EF1341955335934551BFF0,Paid,No,2500,2008,0,1,Paid/False
2802,37065,7BE73410567680826B44E2A,Paid,No,3000,2008,0,1,Paid/False
2803,37075,69083413058045959378E23,Paid,No,1700,2008,0,1,Paid/False
2804,37077,56CB34246266618334F6D3E,Paid,No,1000,2008,0,1,Paid/False
2805,37080,D9163430775283350929C70,Paid,No,1500,2008,0,1,Paid/False
2806,37095,887F341449687075909BE43,Paid,No,5000,2008,0,1,Paid/False
2807,37105,A0423427811143992F11AF4,Paid,No,3000,2008,0,1,Paid/False
2808,37107,A0533433481413607F8D3F3,Paid,No,1200,2008,0,1,Paid/False
2809,37111,A8753423039717904C70FFD,Paid,No,2000,2008,0,1,Paid/False
2810,37153,4F443416868819557A48935,Paid,No,2500,2008,0,1,Paid/False
2811,37170,7C3A3413169722257AA349F,Defaulted,No,3000,2008,0,0,Defaulted/False
2812,37171,7C3A34300170226686E0976,Paid,No,1600,2008,0,1,Paid/False
2813,37201,303A34319537963605965C9,Paid,Yes,1500,2008,1,1,Paid/True
2814,37205,6E683428705586841234A06,Paid,No,4000,2008,0,1,Paid/False
2815,37212,A87E3427546967113EED25D,Paid,No,1000,2008,0,1,Paid/False
2816,37214,A8933421719144185C5C70D,Paid,No,2000,2008,0,1,Paid/False
2817,37215,A89634101046731386A40C4,Defaulted,No,5000,2008,0,0,Defaulted/False
2818,37217,FEBD342226253210604DBB6,Paid,No,7800,2008,0,1,Paid/False
2819,37222,427B34188521365492B62D1,Defaulted,No,3500,2008,0,0,Defaulted/False
2820,37234,0F683423021078006F4C1D4,Paid,No,5700,2008,0,1,Paid/False
2821,37243,EFBC3426763244130B67AF4,Paid,No,8000,2008,0,1,Paid/False
2822,37244,EFC434161855786882DC268,Paid,No,5000,2008,0,1,Paid/False
2823,37251,78D73422466188240BEB06A,Paid,No,3000,2008,0,1,Paid/False
2824,37267,4CFF341359283288067BCFC,Paid,No,5000,2008,0,1,Paid/False
2825,37275,C332341955307211888A375,Paid,No,5000,2008,0,1,Paid/False
2826,37276,C3353411075770080D42358,Defaulted,No,3000,2008,0,0,Defaulted/False
2827,37279,C347341229475432649D60E,Paid,No,7000,2008,0,1,Paid/False
2828,37285,D9763423433679573B75CFD,Paid,No,1000,2008,0,1,Paid/False
2829,37292,60A63413182191226077766,Paid,No,9900,2008,0,1,Paid/False
2830,37338,EFFE34215677845547E2D73,Paid,No,3500,2008,0,1,Paid/False
2831,37344,C75434230297800314FEC1D,Paid,No,3500,2008,0,1,Paid/False
2832,37350,9D663430755111342FF52F3,Defaulted,No,1000,2008,0,0,Defaulted/False
2833,37380,C3583415199551072BB643F,Paid,No,5000,2008,0,1,Paid/False
2834,37389,11373412562435007400BA2,Paid,No,16000,2008,0,1,Paid/False
2835,37414,30AD3416810157486DBEE50,Paid,No,3000,2008,0,1,Paid/False
2836,37448,51B234181088613045C1FA6,Paid,No,3000,2008,0,1,Paid/False
2837,37452,5040342561000778107BFC9,Paid,No,2900,2008,0,1,Paid/False
2838,37459,50553417813659523E22DF6,Paid,No,4500,2008,0,1,Paid/False
2839,37475,1201342448544639548424E,Paid,No,5000,2008,0,1,Paid/False
2840,37478,539C3427805585929FA1863,Paid,No,7500,2008,0,1,Paid/False
2841,37489,7CA63411781664009D66C39,Paid,No,3400,2008,0,1,Paid/False
2842,37494,7CB73427236499757E73E95,Paid,No,2000,2008,0,1,Paid/False
2843,37502,F0633412942390998DB8271,Paid,No,3000,2008,0,1,Paid/False
2844,37503,F06A34187611351776BAC1C,Paid,No,5000,2008,0,1,Paid/False
2845,37516,30D33411088574327F3BC7F,Paid,No,3500,2008,0,1,Paid/False
2846,37519,30EA341967999360516D5D4,Paid,No,2800,2008,0,1,Paid/False
2847,37520,30F13412916487376FE0FAC,Paid,No,7000,2008,0,1,Paid/False
2848,37524,824D3417480065484E11297,Paid,No,6100,2008,0,1,Paid/False
2849,37530,826E341490048273246DCB2,Paid,Yes,3100,2008,1,1,Paid/True
2850,37565,1066341287617850719FAC7,Defaulted,No,6900,2008,0,0,Defaulted/False
2851,37572,8FA5342349564490940BE1E,Paid,No,1000,2008,0,1,Paid/False
2852,37598,FAF53418309364781058A18,Paid,No,24000,2008,0,1,Paid/False
2853,37626,C39034165241546076366F4,Paid,Yes,1645,2008,1,1,Paid/True
2854,37642,109A342082109389108EE51,Paid,No,15000,2008,0,1,Paid/False
2855,37654,52413418449972553FB4B8E,Paid,No,4999,2008,0,1,Paid/False
2856,37662,78D734191612947187821DA,Paid,No,7000,2008,0,1,Paid/False
2857,37666,50CF3423816169578D39550,Paid,No,5700,2008,0,1,Paid/False
2858,37683,4B5B341259473001627ACC0,Paid,No,9000,2008,0,1,Paid/False
2859,37704,B3943430274063330FD2C20,Paid,No,10000,2008,0,1,Paid/False
2860,37706,B39F343046229443104F578,Paid,No,9600,2008,0,1,Paid/False
2861,37710,DA7134301001378372AF90A,Paid,No,15000,2008,0,1,Paid/False
2862,37727,10B834194998207158B6DD8,Paid,No,2575,2008,0,1,Paid/False
2863,37730,1204342335965468267D331,Paid,No,1500,2008,0,1,Paid/False
2864,37746,CF8A3430667415379210C60,Paid,No,2000,2008,0,1,Paid/False
2865,37753,524D34337298923866B06D6,Defaulted,No,10000,2008,0,0,Defaulted/False
2866,37763,75A13429779639975C4C575,Defaulted,No,11250,2008,0,0,Defaulted/False
2867,37766,75AD3414232390786BE0CD4,Defaulted,No,20000,2008,0,0,Defaulted/False
2868,37798,8F5C34315271450627ABF71,Paid,No,2000,2008,0,1,Paid/False
2869,37802,83903410175336540209DC2,Paid,No,1200,2008,0,1,Paid/False
2870,37804,8395342352080934896A50F,Paid,No,15000,2008,0,1,Paid/False
2871,37810,D1AE3425974688614E596E1,Paid,No,2500,2008,0,1,Paid/False
2872,37829,DB3E3418185894246973822,Paid,No,5000,2008,0,1,Paid/False
2873,37854,918B3430645361527154ECC,Paid,No,3000,2008,0,1,Paid/False
2874,37863,52963431579334430550957,Paid,No,5000,2008,0,1,Paid/False
2875,37868,7A7D3429365926456AFB3B9,Paid,No,1000,2008,0,1,Paid/False
2876,37881,468A34247193540636F6001,Paid,No,10000,2008,0,1,Paid/False
2877,37898,99F63429834755731ABA034,Paid,No,7200,2008,0,1,Paid/False
2878,37910,D1CC3419132043751361719,Paid,No,2500,2008,0,1,Paid/False
2879,37917,D2393423722169010DF32B3,Defaulted,No,5000,2008,0,0,Defaulted/False
2880,37919,F0053429401027601FC0B4D,Paid,No,9000,2008,0,1,Paid/False
2881,37930,88883432008493435C59CEB,Paid,No,15000,2008,0,1,Paid/False
2882,37936,88A63416019035864353FFA,Defaulted,No,2500,2008,0,0,Defaulted/False
2883,37986,59563409149663031BCE6AD,Paid,No,10000,2008,0,1,Paid/False
2884,37990,469E3416263659349DBF1ED,Paid,No,3000,2008,0,1,Paid/False
2885,38004,9B1134231342975206189D1,Paid,No,1000,2008,0,1,Paid/False
2886,38023,CEA334291359841602BBC35,Paid,No,5000,2008,0,1,Paid/False
2887,38050,C4563422927668217472821,Paid,Yes,20000,2008,1,1,Paid/True
2888,38060,BFFA34215765860635FAE02,Paid,No,20000,2008,0,1,Paid/False
2889,38075,118E3419922761226460870,Paid,No,1000,2008,0,1,Paid/False
2890,38077,52E33419438712513210536,Paid,No,2500,2008,0,1,Paid/False
2891,38141,34E43429891007121603183,Paid,No,3000,2008,0,1,Paid/False
2892,38158,FD803428265671680BE69C7,Paid,No,8000,2008,0,1,Paid/False
2893,38162,8B163424115773497B79A4E,Paid,No,1000,2008,0,1,Paid/False
2894,38192,6C6534318494183340BA73C,Paid,Yes,6000,2008,1,1,Paid/True
2895,38207,9B4A3416119442874D5D26A,Paid,No,1500,2008,0,1,Paid/False
2896,38220,D14E34331718702770844F8,Paid,No,1000,2008,0,1,Paid/False
2897,38261,B8C234242496412850280C8,Paid,No,6200,2008,0,1,Paid/False
2898,38285,6C7C3424991783628026880,Paid,No,4000,2008,0,1,Paid/False
2899,38286,6C973418996389126AECAA9,Paid,No,7400,2008,0,1,Paid/False
2900,38296,47643433300938342CF920A,Paid,No,5100,2008,0,1,Paid/False
2901,38310,120C3419520767953EA24A9,Paid,No,2000,2008,0,1,Paid/False
2902,38312,121A3411316270546474876,Paid,No,1900,2008,0,1,Paid/False
2903,38319,D15B3409699624428B2A989,Paid,No,10000,2008,0,1,Paid/False
2904,38322,D16E3429599974342B66055,Paid,No,9999,2008,0,1,Paid/False
2905,38330,90DB3424931737027664A9C,Paid,No,1000,2008,0,1,Paid/False
2906,38337,A0703415170768523D761C3,Paid,No,1800,2008,0,1,Paid/False
2907,38372,B8D73413694231791233928,Paid,No,1400,2008,0,1,Paid/False
2908,38373,B8D8342374698830148848F,Paid,No,1000,2008,0,1,Paid/False
2909,38377,B8F33417558220375FADDA1,Paid,No,3000,2008,0,1,Paid/False
2910,38387,4D953412516363040491481,Paid,No,11500,2008,0,1,Paid/False
2911,38394,579234195744213641188F0,Paid,No,3500,2008,0,1,Paid/False
2912,38417,6A33342486647753353B68D,Defaulted,No,5000,2008,0,0,Defaulted/False
2913,38430,D30B3412049310857C8C2C9,Paid,No,5000,2008,0,1,Paid/False
2914,38458,9C463413923570072A5BCEE,Paid,No,8000,2008,0,1,Paid/False
2915,38470,C0E7341174503534202EB01,Defaulted,No,1750,2008,0,0,Defaulted/False
2916,38474,C11234159563067925944FC,Defaulted,No,7450,2008,0,0,Defaulted/False
2917,38479,4DCD34314770789304F3047,Paid,No,2000,2008,0,1,Paid/False
